# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   27.08708709    0.09011341
   27.13713714    0.08912696
   27.18718719    0.08824284
   27.23723724    0.08744277
   27.28728729    0.08670884
   27.33733734    0.08602551
   27.38738739    0.08538112
   27.43743744    0.08476871
   27.48748749    0.08418607
   27.53753754    0.08363478
   27.58758759    0.08311873
   27.63763764    0.08264209
   27.68768769    0.08220732
   27.73773774    0.08181345
   27.78778779    0.08145498
   27.83783784    0.08112151
   27.88788789    0.08079814
   27.93793794    0.08046666
   27.98798799    0.08010729
   28.03803804    0.07970069
   28.08808809    0.07923010
   28.13813814    0.07868313
   28.18818819    0.07805326
   28.23823824    0.07734059
   28.28828829    0.07655205
   28.33833834    0.07570097
   28.38838839    0.07480617
   28.43843844    0.07389062
   28.48848849    0.07297995
   28.53853854    0.07210090
   28.58858859    0.07127992
   28.63863864    0.07054201
   28.68868869    0.06990987
   28.73873874    0.06940341
   28.78878879    0.06903948
   28.83883884    0.06883188
   28.88888889    0.06879147
   28.93893894    0.06892640
   28.98898899    0.06924224
   29.03903904    0.06974222
   29.08908909    0.07042726
   29.13913914    0.07129597
   29.18918919    0.07234462
   29.23923924    0.07356693
   29.28928929    0.07495388
   29.33933934    0.07649358
   29.38938939    0.07817110
   29.43943944    0.07996856
   29.48948949    0.08186534
   29.53953954    0.08383862
   29.58958959    0.08586423
   29.63963964    0.08791770
   29.68968969    0.08997553
   29.73973974    0.09201642
   29.78978979    0.09402244
   29.83983984    0.09597979
   29.88988989    0.09787912
   29.93993994    0.09971530
   29.98998999    0.10148657
   30.04004004    0.10319337
   30.09009009    0.10483681
   30.14014014    0.10641730
   30.19019019    0.10793355
   30.24024024    0.10938213
   30.29029029    0.11075785
   30.34034034    0.11205479
   30.39039039    0.11326770
   30.44044044    0.11439355
   30.49049049    0.11543259
   30.54054054    0.11638875
   30.59059059    0.11726921
   30.64064064    0.11808312
   30.69069069    0.11883973
   30.74074074    0.11954628
   30.79079079    0.12020599
   30.84084084    0.12081655
   30.89089089    0.12136922
   30.94094094    0.12184873
   30.99099099    0.12223413
   31.04104104    0.12250029
   31.09109109    0.12262012
   31.14114114    0.12256720
   31.19119119    0.12231838
   31.24124124    0.12185611
   31.29129129    0.12117019
   31.34134134    0.12025858
   31.39139139    0.11912743
   31.44144144    0.11779021
   31.49149149    0.11626648
   31.54154154    0.11458021
   31.59159159    0.11275837
   31.64164164    0.11082960
   31.69169169    0.10882336
   31.74174174    0.10676942
   31.79179179    0.10469756
   31.84184184    0.10263740
   31.89189189    0.10061811
   31.94194194    0.09866798
   31.99199199    0.09681372
   32.04204204    0.09507966
   32.09209209    0.09348681
   32.14214214    0.09205206
   32.19219219    0.09078745
   32.24224224    0.08969975
   32.29229229    0.08879022
   32.34234234    0.08805471
   32.39239239    0.08748402
   32.44244244    0.08706465
   32.49249249    0.08677978
   32.54254254    0.08661069
   32.59259259    0.08653834
   32.64264264    0.08654505
   32.69269269    0.08661614
   32.74274274    0.08674118
   32.79279279    0.08691461
   32.84284284    0.08713580
   32.89289289    0.08740832
   32.94294294    0.08773876
   32.99299299    0.08813517
   33.04304304    0.08860561
   33.09309309    0.08915684
   33.14314314    0.08979331
   33.19319319    0.09051661
   33.24324324    0.09132511
   33.29329329    0.09221393
