Energy,Intensity
539.0093457943925,3550.0
539.0467289719626,3562.5
539.0841121495328,3568.75
539.1214953271028,3593.75
539.1588785046729,3593.75
539.196261682243,3600.0
539.2336448598131,3606.25
539.3457943925233,3606.25
539.3831775700935,3606.25
539.4205607476636,3612.5
539.4579439252336,3606.25
539.4953271028037,3618.75
539.5327102803739,3625.0
539.5700934579439,3637.5
539.607476635514,3637.5
539.6448598130842,3650.0
539.6822429906542,3668.75
539.7196261682243,3668.75
539.7570093457944,3668.75
539.7943925233645,3675.0
539.8317757009346,3681.25
539.8691588785047,3700.0
539.9065420560747,3712.5
539.9439252336449,3718.75
539.981308411215,3725.0
540.018691588785,3737.5
540.0560747663551,3762.5
540.0934579439253,3775.0
540.1308411214953,3781.25
540.1682242990654,3787.5
540.2056074766355,3793.75
540.2429906542056,3800.0
540.2803738317757,3818.75
540.3177570093458,3818.75
540.3551401869158,3825.0
540.392523364486,3837.5
540.4299065420561,3875.0
540.4672897196261,3875.0
540.5046728971963,3850.0
540.5794392523364,3856.25
540.6168224299065,3912.5
540.6542056074767,3931.25
540.6915887850467,3937.5
540.7289719626168,3943.75
540.7663551401869,3943.75
540.803738317757,3912.5
540.8411214953271,3887.5
540.8785046728972,3862.5
540.9158878504672,3875.0
540.9532710280374,3912.5
540.9906542056075,3875.0
541.0280373831775,3868.75
541.0654205607476,3837.5
541.1028037383178,3831.25
541.1775700934579,3806.25
541.214953271028,3812.5
541.2523364485982,3825.0
541.2897196261682,3831.25
541.3271028037383,3831.25
541.3644859813085,3862.5
541.4766355140187,3900.0
541.5140186915888,3925.0
541.5514018691589,3987.5
541.588785046729,4012.5
541.626168224299,4018.75
541.6635514018692,4025.0
541.7757009345794,4056.25
541.8130841121496,4081.25
541.8504672897196,4100.0
541.8878504672897,4237.5
541.9252336448598,4237.5
541.9626168224299,4231.25
542.0,4225.0
542.0373831775701,4206.25
542.1495327102804,4206.25
542.1869158878504,4287.5
542.2242990654206,4300.0
542.2616822429907,4356.25
542.2990654205607,4318.75
542.3364485981308,4287.5
542.373831775701,4293.75
542.411214953271,4275.0
542.4485981308411,4243.75
542.4859813084112,4243.75
542.5233644859813,4262.5
542.5607476635514,4262.5
542.5981308411215,4275.0
542.6355140186915,4281.25
542.6728971962617,4275.0
542.7102803738318,4262.5
542.7476635514018,4262.5
542.785046728972,4250.0
542.8224299065421,4250.0
542.8598130841121,4268.75
542.8971962616822,4281.25
542.9345794392524,4293.75
542.9719626168225,4343.75
543.0093457943925,4256.25
543.0467289719626,4393.75
543.0841121495328,4387.5
543.1214953271028,4375.0
543.1588785046729,4368.75
543.196261682243,4318.75
543.2336448598131,4306.25
543.2710280373832,4293.75
543.3084112149533,4287.5
543.3457943925233,4281.25
543.3831775700935,4275.0
543.4205607476636,4281.25
543.4579439252336,4287.5
543.4953271028037,4293.75
543.5327102803739,4306.25
543.5700934579439,4318.75
543.607476635514,4331.25
543.6448598130842,4325.0
543.6822429906542,4325.0
543.7196261682243,4318.75
543.7570093457944,4312.5
543.7943925233645,4287.5
543.8317757009346,4281.25
543.8691588785047,4275.0
543.9065420560747,4262.5
543.9439252336449,4231.25
543.981308411215,4231.25
544.018691588785,4225.0
544.0560747663551,4212.5
544.0934579439253,4206.25
544.1308411214953,4181.25
544.1682242990654,4137.5
544.2056074766355,4143.75
544.2429906542056,4131.25
544.2803738317757,4118.75
544.3177570093458,4087.5
544.3551401869158,4100.0
544.392523364486,4106.25
544.4299065420561,4112.5
544.4672897196261,4125.0
544.5046728971963,4143.75
544.5420560747664,4143.75
544.5794392523364,4143.75
544.6168224299065,4143.75
544.6542056074767,4143.75
544.6915887850467,4118.75
544.7289719626168,4062.5
544.7663551401869,4056.25
544.803738317757,4043.75
544.8411214953271,3993.75
544.8785046728972,3918.75
544.9158878504672,3956.25
544.9532710280374,3950.0
544.9906542056075,3937.5
545.0280373831775,3925.0
545.0654205607476,3893.75
545.1028037383178,3900.0
545.1401869158879,3906.25
545.1775700934579,3918.75
545.214953271028,3925.0
545.2523364485982,3962.5
545.2897196261682,3975.0
545.3271028037383,3981.25
545.3644859813085,3993.75
545.4018691588785,4075.0
545.4392523364486,4193.75
545.4766355140187,4193.75
545.5140186915888,4187.5
545.5514018691589,4181.25
545.588785046729,4181.25
545.626168224299,4181.25
545.6635514018692,4181.25
545.7009345794393,4181.25
545.7383177570093,4193.75
545.7757009345794,4193.75
545.8130841121496,4162.5
545.8504672897196,4150.0
545.8878504672897,4137.5
545.9252336448598,4137.5
545.9626168224299,4118.75
546.0,4050.0
546.0373831775701,4043.75
546.0747663551402,4037.5
546.1121495327103,4025.0
546.1495327102804,4012.5
546.1869158878504,3956.25
546.2242990654206,3937.5
546.2616822429907,3931.25
546.2990654205607,3925.0
546.3364485981308,3893.75
546.373831775701,3881.25
546.411214953271,3893.75
546.4485981308411,3893.75
546.4859813084112,3900.0
546.5233644859813,3912.5
546.5607476635514,3918.75
546.5981308411215,3918.75
546.6355140186915,3931.25
546.6728971962617,3931.25
546.7476635514018,3962.5
546.785046728972,3968.75
546.8224299065421,3975.0
546.8598130841121,3981.25
546.8971962616822,3993.75
546.9345794392524,4056.25
546.9719626168225,4075.0
547.0093457943925,4081.25
547.0467289719626,4087.5
547.0841121495328,4150.0
547.1214953271028,4131.25
547.1588785046729,4118.75
547.196261682243,4118.75
547.2336448598131,4100.0
547.2710280373832,4081.25
547.3084112149533,4025.0
547.3457943925233,3943.75
547.3831775700935,3937.5
547.4205607476636,3931.25
547.4579439252336,3906.25
547.4953271028037,3862.5
547.5327102803739,3856.25
547.5700934579439,3856.25
547.607476635514,3843.75
547.6448598130842,3831.25
547.6822429906542,3825.0
