# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   35.29529530    0.05065124
   35.34534535    0.05099508
   35.39539540    0.05130561
   35.44544545    0.05157038
   35.49549550    0.05178039
   35.54554555    0.05193044
   35.59559560    0.05201923
   35.64564565    0.05204917
   35.69569570    0.05202588
   35.74574575    0.05195757
   35.79579580    0.05185420
   35.84584585    0.05172659
   35.89589590    0.05158553
   35.94594595    0.05144090
   35.99599600    0.05130086
   36.04604605    0.05117117
   36.09609610    0.05105465
   36.14614615    0.05095080
   36.19619620    0.05085576
   36.24624625    0.05076247
   36.29629630    0.05066119
   36.34634635    0.05054034
   36.39639640    0.05038760
   36.44644645    0.05019122
   36.49649650    0.04994125
   36.54654655    0.04963073
   36.59659660    0.04925652
   36.64664665    0.04881960
   36.69669670    0.04832497
   36.74674675    0.04778090
   36.79679680    0.04719790
   36.84684685    0.04658749
   36.89689690    0.04596083
   36.94694695    0.04532769
   36.99699700    0.04469557
   37.04704705    0.04406931
   37.09709710    0.04345100
   37.14714715    0.04284031
   37.19719720    0.04223500
   37.24724725    0.04163165
   37.29729730    0.04102646
   37.34734735    0.04041592
   37.39739740    0.03979753
   37.44744745    0.03917020
   37.49749750    0.03853461
   37.54754755    0.03789325
   37.59759760    0.03725033
   37.64764765    0.03661152
   37.69769770    0.03598355
   37.74774775    0.03537372
   37.79779780    0.03478940
   37.84784785    0.03423754
   37.89789790    0.03372424
   37.94794795    0.03325438
   37.99799800    0.03283137
   38.04804805    0.03245689
   38.09809810    0.03213081
   38.14814815    0.03185106
   38.19819820    0.03161368
   38.24824825    0.03141288
   38.29829830    0.03124129
   38.34834835    0.03109025
   38.39839840    0.03095038
   38.44844845    0.03081217
   38.49849850    0.03066670
   38.54854855    0.03050640
   38.59859860    0.03032564
   38.64864865    0.03012116
   38.69869870    0.02989223
   38.74874875    0.02964040
   38.79879880    0.02936914
   38.84884885    0.02908313
   38.89889890    0.02878762
   38.94894895    0.02848781
   38.99899900    0.02818834
   39.04904905    0.02789300
   39.09909910    0.02760464
   39.14914915    0.02732517
   39.19919920    0.02705575
   39.24924925    0.02679702
   39.29929930    0.02654929
   39.34934935    0.02631288
   39.39939940    0.02608828
   39.44944945    0.02587636
   39.49949950    0.02567851
   39.54954955    0.02549671
   39.59959960    0.02533354
   39.64964965    0.02519213
   39.69969970    0.02507600
   39.74974975    0.02498895
   39.79979980    0.02493480
   39.84984985    0.02491725
   39.89989990    0.02493968
   39.94994995    0.02500497
   40.00000000    0.02511540
