# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   3
# Energy (eV)   sigma
   34.09409409    0.02488712
   34.14414414    0.02491722
   34.19419419    0.02498395
   34.24424424    0.02509105
   34.29429429    0.02524068
   34.34434434    0.02543334
   34.39439439    0.02566784
   34.44444444    0.02594126
   34.49449449    0.02624905
   34.54454454    0.02658513
   34.59459459    0.02694208
   34.64464464    0.02731147
   34.69469469    0.02768423
   34.74474474    0.02805119
   34.79479479    0.02840364
   34.84484484    0.02873393
   34.89489489    0.02903597
   34.94494494    0.02930556
   34.99499499    0.02954058
   35.04504505    0.02974077
   35.09509510    0.02990740
   35.14514515    0.03004272
   35.19519520    0.03014933
   35.24524525    0.03022965
   35.29529530    0.03028548
   35.34534535    0.03031781
   35.39539540    0.03032675
   35.44544545    0.03031173
   35.49549550    0.03027170
   35.54554555    0.03020547
   35.59559560    0.03011188
   35.64564565    0.02999005
   35.69569570    0.02983942
   35.74574575    0.02965977
   35.79579580    0.02945117
   35.84584585    0.02921392
   35.89589590    0.02894855
   35.94594595    0.02865572
   35.99599600    0.02833636
   36.04604605    0.02799160
   36.09609610    0.02762290
   36.14614615    0.02723200
   36.19619620    0.02682092
   36.24624625    0.02639193
   36.29629630    0.02594750
   36.34634635    0.02549021
   36.39639640    0.02502277
   36.44644645    0.02454799
   36.49649650    0.02406876
   36.54654655    0.02358804
   36.59659660    0.02310885
   36.64664665    0.02263417
   36.69669670    0.02216689
   36.74674675    0.02170971
   36.79679680    0.02126502
   36.84684685    0.02083485
   36.89689690    0.02042081
   36.94694695    0.02002407
   36.99699700    0.01964538
   37.04704705    0.01928515
   37.09709710    0.01894346
   37.14714715    0.01862019
   37.19719720    0.01831502
   37.24724725    0.01802758
   37.29729730    0.01775743
   37.34734735    0.01750411
   37.39739740    0.01726716
   37.44744745    0.01704609
   37.49749750    0.01684038
   37.54754755    0.01664943
   37.59759760    0.01647258
   37.64764765    0.01630903
   37.69769770    0.01615789
   37.74774775    0.01601821
   37.79779780    0.01588895
   37.84784785    0.01576912
