Energy,Intensity
463.7258566978193,4793.75
463.75077881619933,4793.75
463.77570093457945,4793.75
463.8006230529595,4818.75
463.82554517133957,4906.25
463.8504672897196,4912.5
463.8753894080997,4912.5
463.90031152647975,4950.0
463.9252336448598,5018.75
463.9501557632398,5018.75
463.97507788161994,5050.0
464.0,5106.25
464.02492211838006,5131.25
464.0498442367602,5150.0
464.0747663551402,5225.0
464.09968847352025,5256.25
464.1246105919003,5256.25
464.1495327102804,5281.25
464.17445482866043,5356.25
464.1993769470405,5362.5
464.22429906542055,5368.75
464.24922118380067,5450.0
464.2741433021807,5468.75
464.29906542056074,5468.75
464.3239875389408,5468.75
464.3489096573209,5568.75
464.3738317757009,5581.25
464.398753894081,5581.25
464.42367601246104,5581.25
464.44859813084116,5662.5
464.47352024922117,5687.5
464.4984423676012,5687.5
464.52336448598135,5687.5
464.5482866043614,5700.0
464.5732087227414,5706.25
464.5981308411215,5712.5
464.67289719626166,5793.75
464.6978193146417,5787.5
464.72274143302184,5781.25
464.7476635514019,5781.25
464.7725856697819,5775.0
464.84735202492215,5700.0
464.87227414330215,5693.75
464.8971962616822,5693.75
464.92211838006233,5668.75
464.9470404984424,5606.25
464.9719626168224,5581.25
464.99688473520246,5562.5
465.0218068535826,5500.0
465.04672897196264,5468.75
465.07165109034264,5443.75
465.09657320872276,5387.5
465.1214953271028,5356.25
465.1464174454829,5300.0
465.1713395638629,5243.75
465.196261682243,5243.75
465.22118380062307,5187.5
465.2461059190031,5106.25
465.27102803738313,5087.5
465.29595015576325,5087.5
465.3208722741433,5012.5
465.3457943925234,4981.25
465.3707165109034,4850.0
465.3956386292835,4850.0
465.42056074766356,4787.5
465.4454828660436,4756.25
465.4704049844236,4625.0
465.49532710280374,4625.0
465.5202492211838,4575.0
465.54517133956386,4537.5
465.57009345794387,4475.0
465.595015576324,4425.0
465.61993769470405,4375.0
465.6448598130841,4312.5
465.66978193146423,4243.75
465.69470404984423,4168.75
465.7196261682243,4150.0
465.74454828660436,4031.25
465.7694704049845,3975.0
465.7943925233645,3918.75
465.81931464174454,3862.5
465.8442367601246,3800.0
465.8691588785047,3750.0
465.8940809968847,3637.5
465.9190031152648,3612.5
465.94392523364485,3550.0
465.96884735202497,3500.0
465.99376947040497,3443.75
466.01869158878503,3412.5
466.0436137071651,3356.25
466.0685358255452,3312.5
466.0934579439252,3268.75
466.1183800623053,3237.5
466.14330218068534,3156.25
466.16822429906546,3131.25
466.19314641744546,3100.0
466.2180685358255,3062.5
466.24299065420564,3012.5
466.2679127725857,2987.5
466.2928348909657,2931.25
466.31775700934577,2931.25
466.3426791277259,2875.0
466.36760124610595,2818.75
466.39252336448595,2818.75
466.417445482866,2818.75
466.44236760124613,2750.0
466.4672897196262,2718.75
466.4922118380062,2718.75
466.51713395638626,2718.75
466.5420560747664,2662.5
466.56697819314644,2606.25
466.59190031152644,2606.25
466.6168224299065,2606.25
466.6417445482866,2550.0
466.6666666666667,2493.75
466.6915887850467,2493.75
466.7165109034268,2493.75
466.74143302180687,2437.5
466.76635514018693,2381.25
466.79127725856694,2381.25
466.81619937694705,2381.25
466.8411214953271,2312.5
466.8660436137072,2287.5
466.8909657320872,2287.5
466.9158878504673,2287.5
466.94080996884736,2275.0
466.9657320872274,2262.5
467.4392523364486,1987.5
467.46417445482865,1981.25
